linha_planilha;secretaria;unidade;programa;acao;natureza;desc_sub;valor;vinculo_atual;motivo;vinculo_proposto
681;09 - SECRETARIA DA SAÚDE;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"SERVIÇO MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAIS";"20319812,41";;vínculo em branco;01.310.0000
682;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"SERVIÇO MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAIS";"36559571,40";;vínculo em branco;01.310.0000
683;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;1.002-Reforma e Ampliação de Unidades;;;"1,00";;vínculo em branco;01.310.0000
684;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;1.002-Reforma e Ampliação de Unidades;;;"1,00";;vínculo em branco;01.310.0000
685;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0015-Atenção e Cuidado em Saúde​;1.002-Reforma e Ampliação de Unidades;;;"1,00";;vínculo em branco;01.310.0000
686;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;1.002-Reforma e Ampliação de Unidades;;;"1,00";;vínculo em branco;01.310.0000
687;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.92.00-DESPESAS DE EXERCÍCIOS ANTERIORES;OUTRAS DESPESAS DE EXERCÍCIOS ANTERIORES;"1,00";;vínculo em branco;01.310.0000
688;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;INDENIZAÇÕES;"1,00";;vínculo em branco;01.310.0000
689;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"8353350,00";;vínculo em branco;01.310.0000
690;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"207820,00";;vínculo em branco;01.310.0000
691;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"143949,10";;vínculo em branco;01.310.0000
692;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.33.00-PASSAGENS E DESPESAS COM LOCOMOÇÃO;;"0,00";;vínculo em branco;01.310.0000
693;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.310.0000
694;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0015-Atenção e Cuidado em Saúde​;2.026-Residências e Internações Compulsórias;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"2214997,52";;vínculo em branco;01.310.0000
695;09 - SECRETARIA DA SAÚDE;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.30.00-MATERIAL DE CONSUMO;;"6211561,44";;vínculo em branco;01.310.0000
696;09 - SECRETARIA DA SAÚDE;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"28059851,57";;vínculo em branco;01.310.0000
697;09 - SECRETARIA DA SAÚDE;006-HOSPITAL E MATERNIDADE MUNICIPAL AMADOR AGUIAR;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"1554520,00";;vínculo em branco;01.310.0000
698;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.310.0000
699;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;3.3.90.30.00-MATERIAL DE CONSUMO;;"3953806,12";;vínculo em branco;01.310.0000
700;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"3594974,50";;vínculo em branco;01.310.0000
701;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"49021463,02";;vínculo em branco;01.310.0000
702;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"0,00";;vínculo em branco;01.310.0000
703;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"10891346,00";;vínculo em branco;01.310.0000
704;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;3.3.90.30.00-MATERIAL DE CONSUMO;;"4321020,06";;vínculo em branco;01.310.0000
705;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"22243177,38";;vínculo em branco;01.310.0000
706;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.310.0000
707;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"726001,00";;vínculo em branco;01.310.0000
708;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;4.4.50.51.00-OBRAS E INSTALAÇÕES;;"0,00";;vínculo em branco;01.310.0000
709;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"519549,96";;vínculo em branco;01.310.0000
710;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.013-Manutenção de Equipamentos Públicos - Atenção Especializada ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"0,00";;vínculo em branco;01.310.0000
711;09 - SECRETARIA DA SAÚDE;009-DIRETORIA GERAL DA ATENÇÃO SECUNDÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.85.00-CONTRATO DE GESTÃO;;"14563114,16";;vínculo em branco;01.310.0000
712;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.30.00-MATERIAL DE CONSUMO;;"11184239,45";;vínculo em branco;01.310.0000
713;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"56198454,68";;vínculo em branco;01.310.0000
714;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;0015-Atenção e Cuidado em Saúde​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.85.00-CONTRATO DE GESTÃO;;"408734669,26";;vínculo em branco;01.310.0000
715;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"27522306,10";;vínculo em branco;01.310.0000
716;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"17716924,50";;vínculo em branco;01.310.0000
717;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"457713,12";;vínculo em branco;01.310.0000
718;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"103910,00";;vínculo em branco;01.310.0000
719;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0015-Atenção e Cuidado em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"7279119,82";;vínculo em branco;01.310.0000
720;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"2,00";;vínculo em branco;01.310.0000
721;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"2,00";;vínculo em branco;01.310.0000
722;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"7462180,96";;vínculo em branco;01.310.0000
723;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"152099,00";;vínculo em branco;01.310.0000
724;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"6111079,46";;vínculo em branco;01.310.0000
725;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"1039099,96";;vínculo em branco;01.310.0000
726;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.008-Estágio e Aprendizagem;3.3.90.48.00 - OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS;;"432364,11";;vínculo em branco;01.310.0000
727;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"0,00";;vínculo em branco;01.310.0000
728;09 - SECRETARIA DA SAÚDE;010-DIRETORIA GERAL DE URGÊNCIA E EMERGÊNCIA;"0002-Governo Inteligente, Aberto e Inovador​";2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.30.00-MATERIAL DE CONSUMO;;"0,00";;vínculo em branco;01.310.0000
729;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0015-Atenção e Cuidado em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;;;"0,00";;vínculo em branco;01.310.0000
730;09 - SECRETARIA DA SAÚDE;008-DIRETORIA GERAL DE ATENÇÃO PRIMÁRIA EM SAÚDE;0014-Gestão em Saúde​;2.012-Manutenção de Equipamentos Públicos - Atenção Primária ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.310.0000
731;09 - SECRETARIA DA SAÚDE;012-FUNDO ESPECIAL DE MANUTENÇÃO DOS BOMBEIROS;0015-Atenção e Cuidado em Saúde​;2.011-Manutenção de Equipamentos Públicos ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"0,00";;vínculo em branco;01.310.0000
732;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0015-Atenção e Cuidado em Saúde​;2.014-Manutenção de Equipamentos Públicos - Atenção Hospitalar e Urgência e Emergência ;3.3.90.30.00-MATERIAL DE CONSUMO;;"0,00";;vínculo em branco;01.310.0000
733;09 - SECRETARIA DA SAÚDE;015-DIRETORIA GERAL DA GESTÃO DE SAÚDE;0014-Gestão em Saúde​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.92.00-DESPESAS DE EXERCÍCIOS ANTERIORES;;"0,00";;vínculo em branco;01.310.0000
734;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.94.00;;"656345,55";;vínculo em branco;01.310.0000
735;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.11.00;;"367779473,06";;vínculo em branco;01.310.0000
736;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.90.13.00;;"6249877,53";;vínculo em branco;01.310.0000
737;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.1.91.13.00;;"58903253,31";;vínculo em branco;01.310.0000
738;09 - SECRETARIA DA SAÚDE;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.001-Remuneração, Benefícios e Encargos";3.3.90.46.00;;"47814345,99";;vínculo em branco;01.310.0000
